T_HEAT_LOW_C,AIRFLOW_PER_PERSON_M3H,T_HW_SUPPLY_MAX,T_STAIR_COLD_C,T_HW_EXT_HYST_C,T_BLOW_HEAT_C,E_total_kWh,E_heat_kWh,E_cool_kWh,E_fan_kWh,E_curtain_kWh,cost_eur,CO2_kg,T_comfort_pct,T_mild_pct,T_discomfort_pct,RH_comfort_pct,RH_mild_pct,RH_discomfort_pct,combined_comfort_pct,combined_mild_pct,combined_discomfort_pct,T_in_min,T_in_max
14.0,18.0,45.0,10.0,13.0,28.0,16049.02517501972,2150.9087094393367,1164.6257008302582,4994.937886482652,7738.552878267472,2723.9277337060576,422.55329154100224,45.79234972677595,48.169398907103826,6.038251366120219,59.6448087431694,19.23497267759563,21.120218579234972,27.39071038251366,46.69398907103825,25.91530054644809,11.977487094072911,30.187106343696623
14.0,18.0,45.0,10.0,13.0,30.0,16095.527118553295,2213.4718853246804,1163.5204960827582,4979.981858878384,7738.552878267472,2733.407505721084,424.31125629164296,45.80601092896175,48.333333333333336,5.860655737704918,59.74043715846995,19.18032786885246,21.079234972677597,27.36338797814208,46.95355191256831,25.683060109289617,12.066999391491086,30.199626893349716
14.0,18.0,45.0,10.0,13.0,32.0,16136.332270492467,2252.334768026432,1171.7385921253424,4973.706032073222,7738.552878267472,2741.788937771137,426.18169344725715,45.69672131147541,48.63387978142077,5.669398907103825,59.63114754098361,19.34426229508197,21.024590163934427,27.25409836065574,47.30874316939891,25.437158469945352,12.07300502476077,30.207085203032996
14.0,18.0,45.0,10.0,15.0,28.0,16049.02517501972,2150.9087094393367,1164.6257008302582,4994.937886482652,7738.552878267472,2723.9277337060576,422.55329154100224,45.79234972677595,48.169398907103826,6.038251366120219,59.6448087431694,19.23497267759563,21.120218579234972,27.39071038251366,46.69398907103825,25.91530054644809,11.977487094072911,30.187106343696623
14.0,18.0,45.0,10.0,15.0,30.0,16095.527118553295,2213.4718853246804,1163.5204960827582,4979.981858878384,7738.552878267472,2733.407505721084,424.31125629164296,45.80601092896175,48.333333333333336,5.860655737704918,59.74043715846995,19.18032786885246,21.079234972677597,27.36338797814208,46.95355191256831,25.683060109289617,12.066999391491086,30.199626893349716
14.0,18.0,45.0,10.0,15.0,32.0,16136.332270492467,2252.334768026432,1171.7385921253424,4973.706032073222,7738.552878267472,2741.788937771137,426.18169344725715,45.69672131147541,48.63387978142077,5.669398907103825,59.63114754098361,19.34426229508197,21.024590163934427,27.25409836065574,47.30874316939891,25.437158469945352,12.07300502476077,30.207085203032996
14.0,18.0,50.0,3.0,11.0,28.0,13704.096205245594,5833.7672049347075,1164.6254922518146,5045.558450864727,1660.1450571943446,2320.2947584155177,372.7470744719724,43.005464480874316,45.7103825136612,11.284153005464482,58.48360655737706,19.248633879781423,22.26775956284153,25.013661202185794,42.77322404371585,32.213114754098356,12.118647797771631,30.18690537350781
14.0,18.0,50.0,3.0,11.0,30.0,13748.944455876435,5907.8764806847485,1171.3662075191698,5009.556710478171,1660.1450571943446,2325.312257627273,372.74996964953004,43.0327868852459,46.147540983606554,10.819672131147541,58.497267759562845,19.30327868852459,22.19945355191257,25.0,43.29234972677596,31.70765027322404,12.03608096610024,30.158793777295706
14.0,18.0,50.0,3.0,11.0,32.0,13841.238192060773,6033.213296021884,1163.1452845171589,4984.734554327386,1660.1450571943446,2343.678417216527,375.9018003968033,43.01912568306011,46.775956284153004,10.204918032786885,58.48360655737706,19.2896174863388,22.226775956284154,25.0,43.83879781420765,31.161202185792348,11.999010707166807,30.19637764370178
14.0,18.0,50.0,3.0,13.0,28.0,13704.096205245594,5833.7672049347075,1164.6254922518146,5045.558450864727,1660.1450571943446,2320.2947584155177,372.7470744719724,43.005464480874316,45.7103825136612,11.284153005464482,58.48360655737706,19.248633879781423,22.26775956284153,25.013661202185794,42.77322404371585,32.213114754098356,12.118647797771631,30.18690537350781
14.0,18.0,50.0,3.0,13.0,30.0,13748.944455876435,5907.8764806847485,1171.3662075191698,5009.556710478171,1660.1450571943446,2325.312257627273,372.74996964953004,43.0327868852459,46.147540983606554,10.819672131147541,58.497267759562845,19.30327868852459,22.19945355191257,25.0,43.29234972677596,31.70765027322404,12.03608096610024,30.158793777295706
14.0,18.0,50.0,3.0,13.0,32.0,13841.238192060773,6033.213296021884,1163.1452845171589,4984.734554327386,1660.1450571943446,2343.678417216527,375.9018003968033,43.01912568306011,46.775956284153004,10.204918032786885,58.48360655737706,19.2896174863388,22.226775956284154,25.0,43.83879781420765,31.161202185792348,11.999010707166807,30.19637764370178
14.0,18.0,50.0,3.0,15.0,28.0,13704.096205245594,5833.7672049347075,1164.6254922518146,5045.558450864727,1660.1450571943446,2320.2947584155177,372.7470744719724,43.005464480874316,45.7103825136612,11.284153005464482,58.48360655737706,19.248633879781423,22.26775956284153,25.013661202185794,42.77322404371585,32.213114754098356,12.118647797771631,30.18690537350781
14.0,18.0,50.0,3.0,15.0,30.0,13748.944455876435,5907.8764806847485,1171.3662075191698,5009.556710478171,1660.1450571943446,2325.312257627273,372.74996964953004,43.0327868852459,46.147540983606554,10.819672131147541,58.497267759562845,19.30327868852459,22.19945355191257,25.0,43.29234972677596,31.70765027322404,12.03608096610024,30.158793777295706
14.0,18.0,50.0,3.0,15.0,32.0,13841.238192060773,6033.213296021884,1163.1452845171589,4984.734554327386,1660.1450571943446,2343.678417216527,375.9018003968033,43.01912568306011,46.775956284153004,10.204918032786885,58.48360655737706,19.2896174863388,22.226775956284154,25.0,43.83879781420765,31.161202185792348,11.999010707166807,30.19637764370178
14.0,18.0,50.0,5.0,11.0,28.0,13377.09424888561,4431.063057921796,1173.0197936824138,4998.222039430613,2774.789357850789,2259.6526274279217,361.07885028980587,43.01912568306011,48.66120218579235,8.319672131147541,58.032786885245905,19.385245901639344,22.581967213114755,24.972677595628415,45.38251366120218,29.6448087431694,12.067908278475418,30.209692459208753
14.0,18.0,50.0,5.0,11.0,30.0,13455.143367514696,4532.269475366932,1166.0074886553257,4982.07704564165,2774.789357850789,2274.7243805546045,365.2260165796814,43.08743169398907,49.071038251366126,7.841530054644809,58.01912568306011,19.439890710382514,22.540983606557376,24.972677595628415,45.86065573770492,29.166666666666668,11.94945151413168,30.203068338690095
14.0,18.0,50.0,5.0,11.0,32.0,13554.881160225495,4643.472367838012,1163.9784909247603,4972.640943611935,2774.789357850789,2289.7430547941312,366.7485958285963,43.0327868852459,49.59016393442623,7.377049180327869,57.99180327868852,19.494535519125684,22.51366120218579,25.013661202185794,46.32513661202186,28.66120218579235,12.085324716141617,30.226982901098822
14.0,18.0,50.0,5.0,13.0,28.0,13377.09424888561,4431.063057921796,1173.0197936824138,4998.222039430613,2774.789357850789,2259.6526274279217,361.07885028980587,43.01912568306011,48.66120218579235,8.319672131147541,58.032786885245905,19.385245901639344,22.581967213114755,24.972677595628415,45.38251366120218,29.6448087431694,12.067908278475418,30.209692459208753
14.0,18.0,50.0,5.0,13.0,30.0,13455.143367514696,4532.269475366932,1166.0074886553257,4982.07704564165,2774.789357850789,2274.7243805546045,365.2260165796814,43.08743169398907,49.071038251366126,7.841530054644809,58.01912568306011,19.439890710382514,22.540983606557376,24.972677595628415,45.86065573770492,29.166666666666668,11.94945151413168,30.203068338690095
14.0,18.0,50.0,5.0,13.0,32.0,13554.881160225495,4643.472367838012,1163.9784909247603,4972.640943611935,2774.789357850789,2289.7430547941312,366.7485958285963,43.0327868852459,49.59016393442623,7.377049180327869,57.99180327868852,19.494535519125684,22.51366120218579,25.013661202185794,46.32513661202186,28.66120218579235,12.085324716141617,30.226982901098822
14.0,18.0,50.0,5.0,15.0,28.0,13377.09424888561,4431.063057921796,1173.0197936824138,4998.222039430613,2774.789357850789,2259.6526274279217,361.07885028980587,43.01912568306011,48.66120218579235,8.319672131147541,58.032786885245905,19.385245901639344,22.581967213114755,24.972677595628415,45.38251366120218,29.6448087431694,12.067908278475418,30.209692459208753
14.0,18.0,50.0,5.0,15.0,30.0,13455.143367514696,4532.269475366932,1166.0074886553257,4982.07704564165,2774.789357850789,2274.7243805546045,365.2260165796814,43.08743169398907,49.071038251366126,7.841530054644809,58.01912568306011,19.439890710382514,22.540983606557376,24.972677595628415,45.86065573770492,29.166666666666668,11.94945151413168,30.203068338690095
14.0,18.0,50.0,5.0,15.0,32.0,13554.881160225495,4643.472367838012,1163.9784909247603,4972.640943611935,2774.789357850789,2289.7430547941312,366.7485958285963,43.0327868852459,49.59016393442623,7.377049180327869,57.99180327868852,19.494535519125684,22.51366120218579,25.013661202185794,46.32513661202186,28.66120218579235,12.085324716141617,30.226982901098822
14.0,18.0,50.0,7.0,11.0,28.0,13715.077202925586,3196.4155080066876,1163.60596292955,4992.655228416594,4362.400503572758,2324.041694549411,371.27650409980134,43.060109289617486,50.30054644808744,6.639344262295081,57.513661202185794,19.23497267759563,23.251366120218577,25.10928961748634,46.27049180327869,28.620218579234972,12.011499808336229,30.184743663077256
14.0,18.0,50.0,7.0,11.0,30.0,13742.70852360435,3238.0812434439063,1163.1966741882882,4979.030102399397,4362.400503572758,2327.1076743017206,371.8112044713298,43.10109289617486,50.560109289617486,6.33879781420765,57.25409836065574,19.453551912568308,23.292349726775956,25.095628415300546,46.53005464480874,28.374316939890708,11.98051301224137,30.19622837009018
14.0,18.0,50.0,7.0,11.0,32.0,13848.175486558279,3340.0206191127836,1171.4999415542652,4974.254422318472,4362.400503572758,2348.375506085868,375.96919303592983,43.114754098360656,50.778688524590166,6.10655737704918,57.3224043715847,19.41256830601093,23.26502732240437,25.095628415300546,46.76229508196722,28.142076502732237,11.891088819145095,30.231550434744918
14.0,18.0,50.0,7.0,13.0,28.0,13715.077202925586,3196.4155080066876,1163.60596292955,4992.655228416594,4362.400503572758,2324.041694549411,371.27650409980134,43.060109289617486,50.30054644808744,6.639344262295081,57.513661202185794,19.23497267759563,23.251366120218577,25.10928961748634,46.27049180327869,28.620218579234972,12.011499808336229,30.184743663077256
14.0,18.0,50.0,7.0,13.0,30.0,13742.70852360435,3238.0812434439063,1163.1966741882882,4979.030102399397,4362.400503572758,2327.1076743017206,371.8112044713298,43.10109289617486,50.560109289617486,6.33879781420765,57.25409836065574,19.453551912568308,23.292349726775956,25.095628415300546,46.53005464480874,28.374316939890708,11.98051301224137,30.19622837009018
14.0,18.0,50.0,7.0,13.0,32.0,13848.175486558279,3340.0206191127836,1171.4999415542652,4974.254422318472,4362.400503572758,2348.375506085868,375.96919303592983,43.114754098360656,50.778688524590166,6.10655737704918,57.3224043715847,19.41256830601093,23.26502732240437,25.095628415300546,46.76229508196722,28.142076502732237,11.891088819145095,30.231550434744918
14.0,18.0,50.0,7.0,15.0,28.0,13715.077202925586,3196.4155080066876,1163.60596292955,4992.655228416594,4362.400503572758,2324.041694549411,371.27650409980134,43.060109289617486,50.30054644808744,6.639344262295081,57.513661202185794,19.23497267759563,23.251366120218577,25.10928961748634,46.27049180327869,28.620218579234972,12.011499808336229,30.184743663077256
14.0,18.0,50.0,7.0,15.0,30.0,13742.70852360435,3238.0812434439063,1163.1966741882882,4979.030102399397,4362.400503572758,2327.1076743017206,371.8112044713298,43.10109289617486,50.560109289617486,6.33879781420765,57.25409836065574,19.453551912568308,23.292349726775956,25.095628415300546,46.53005464480874,28.374316939890708,11.98051301224137,30.19622837009018
14.0,18.0,50.0,7.0,15.0,32.0,13848.175486558279,3340.0206191127836,1171.4999415542652,4974.254422318472,4362.400503572758,2348.375506085868,375.96919303592983,43.114754098360656,50.778688524590166,6.10655737704918,57.3224043715847,19.41256830601093,23.26502732240437,25.095628415300546,46.76229508196722,28.142076502732237,11.891088819145095,30.231550434744918
14.0,18.0,50.0,10.0,11.0,28.0,16390.115698724698,2294.503133541161,1164.6257008302582,4994.937886482652,7936.048977870623,2787.699469668406,434.66350073325174,45.79234972677595,48.169398907103826,6.038251366120219,59.6448087431694,19.23497267759563,21.120218579234972,27.39071038251366,46.69398907103825,25.91530054644809,11.977487094072911,30.187106343696623
14.0,18.0,50.0,10.0,11.0,30.0,16441.291715565632,2361.740382733867,1163.5204960827582,4979.981858878384,7936.048977870623,2798.093363048562,436.5897302733833,45.80601092896175,48.333333333333336,5.860655737704918,59.74043715846995,19.18032786885246,21.079234972677597,27.36338797814208,46.95355191256831,25.683060109289617,12.066999391491086,30.199626893349716
14.0,18.0,50.0,10.0,11.0,32.0,16485.589203738582,2404.0956016693967,1171.7385921253424,4973.706032073222,7936.048977870623,2807.189217153843,438.6315590745526,45.69672131147541,48.63387978142077,5.669398907103825,59.63114754098361,19.34426229508197,21.024590163934427,27.25409836065574,47.30874316939891,25.437158469945352,12.07300502476077,30.207085203032996
14.0,18.0,50.0,10.0,13.0,28.0,16390.115698724698,2294.503133541161,1164.6257008302582,4994.937886482652,7936.048977870623,2787.699469668406,434.66350073325174,45.79234972677595,48.169398907103826,6.038251366120219,59.6448087431694,19.23497267759563,21.120218579234972,27.39071038251366,46.69398907103825,25.91530054644809,11.977487094072911,30.187106343696623
14.0,18.0,50.0,10.0,13.0,30.0,16441.291715565632,2361.740382733867,1163.5204960827582,4979.981858878384,7936.048977870623,2798.093363048562,436.5897302733833,45.80601092896175,48.333333333333336,5.860655737704918,59.74043715846995,19.18032786885246,21.079234972677597,27.36338797814208,46.95355191256831,25.683060109289617,12.066999391491086,30.199626893349716
14.0,18.0,50.0,10.0,13.0,32.0,16485.589203738582,2404.0956016693967,1171.7385921253424,4973.706032073222,7936.048977870623,2807.189217153843,438.6315590745526,45.69672131147541,48.63387978142077,5.669398907103825,59.63114754098361,19.34426229508197,21.024590163934427,27.25409836065574,47.30874316939891,25.437158469945352,12.07300502476077,30.207085203032996
14.0,18.0,50.0,10.0,15.0,28.0,16390.115698724698,2294.503133541161,1164.6257008302582,4994.937886482652,7936.048977870623,2787.699469668406,434.66350073325174,45.79234972677595,48.169398907103826,6.038251366120219,59.6448087431694,19.23497267759563,21.120218579234972,27.39071038251366,46.69398907103825,25.91530054644809,11.977487094072911,30.187106343696623
14.0,18.0,50.0,10.0,15.0,30.0,16441.291715565632,2361.740382733867,1163.5204960827582,4979.981858878384,7936.048977870623,2798.093363048562,436.5897302733833,45.80601092896175,48.333333333333336,5.860655737704918,59.74043715846995,19.18032786885246,21.079234972677597,27.36338797814208,46.95355191256831,25.683060109289617,12.066999391491086,30.199626893349716
14.0,18.0,50.0,10.0,15.0,32.0,16485.589203738582,2404.0956016693967,1171.7385921253424,4973.706032073222,7936.048977870623,2807.189217153843,438.6315590745526,45.69672131147541,48.63387978142077,5.669398907103825,59.63114754098361,19.34426229508197,21.024590163934427,27.25409836065574,47.30874316939891,25.437158469945352,12.07300502476077,30.207085203032996
14.0,18.0,55.0,3.0,11.0,28.0,14069.169098045435,6141.017494989318,1164.6254922518146,5045.558450864727,1717.9676599395764,2388.8980734914526,385.8713460884421,43.005464480874316,45.7103825136612,11.284153005464482,58.48360655737706,19.248633879781423,22.26775956284153,25.013661202185794,42.77322404371585,32.213114754098356,12.118647797771631,30.18690537350781
14.0,18.0,55.0,3.0,11.0,30.0,14119.843211645359,6220.952633708439,1171.3662075191698,5009.556710478171,1717.9676599395764,2394.8388958839623,386.00562299684384,43.0327868852459,46.147540983606554,10.819672131147541,58.497267759562845,19.30327868852459,22.19945355191257,25.0,43.29234972677596,31.70765027322404,12.03608096610024,30.158793777295706
14.0,18.0,55.0,3.0,11.0,32.0,14218.201647434198,6352.354148650078,1163.1452845171589,4984.734554327386,1717.9676599395764,2414.408495253022,389.3818946575111,43.01912568306011,46.775956284153004,10.204918032786885,58.48360655737706,19.2896174863388,22.226775956284154,25.0,43.83879781420765,31.161202185792348,11.999010707166807,30.19637764370178
14.0,18.0,55.0,3.0,13.0,28.0,14069.169098045435,6141.017494989318,1164.6254922518146,5045.558450864727,1717.9676599395764,2388.8980734914526,385.8713460884421,43.005464480874316,45.7103825136612,11.284153005464482,58.48360655737706,19.248633879781423,22.26775956284153,25.013661202185794,42.77322404371585,32.213114754098356,12.118647797771631,30.18690537350781
14.0,18.0,55.0,3.0,13.0,30.0,14119.843211645359,6220.952633708439,1171.3662075191698,5009.556710478171,1717.9676599395764,2394.8388958839623,386.00562299684384,43.0327868852459,46.147540983606554,10.819672131147541,58.497267759562845,19.30327868852459,22.19945355191257,25.0,43.29234972677596,31.70765027322404,12.03608096610024,30.158793777295706
14.0,18.0,55.0,3.0,13.0,32.0,14218.201647434198,6352.354148650078,1163.1452845171589,4984.734554327386,1717.9676599395764,2414.408495253022,389.3818946575111,43.01912568306011,46.775956284153004,10.204918032786885,58.48360655737706,19.2896174863388,22.226775956284154,25.0,43.83879781420765,31.161202185792348,11.999010707166807,30.19637764370178
14.0,18.0,55.0,3.0,15.0,28.0,14069.169098045435,6141.017494989318,1164.6254922518146,5045.558450864727,1717.9676599395764,2388.8980734914526,385.8713460884421,43.005464480874316,45.7103825136612,11.284153005464482,58.48360655737706,19.248633879781423,22.26775956284153,25.013661202185794,42.77322404371585,32.213114754098356,12.118647797771631,30.18690537350781
14.0,18.0,55.0,3.0,15.0,30.0,14119.843211645359,6220.952633708439,1171.3662075191698,5009.556710478171,1717.9676599395764,2394.8388958839623,386.00562299684384,43.0327868852459,46.147540983606554,10.819672131147541,58.497267759562845,19.30327868852459,22.19945355191257,25.0,43.29234972677596,31.70765027322404,12.03608096610024,30.158793777295706
14.0,18.0,55.0,3.0,15.0,32.0,14218.201647434198,6352.354148650078,1163.1452845171589,4984.734554327386,1717.9676599395764,2414.408495253022,389.3818946575111,43.01912568306011,46.775956284153004,10.204918032786885,58.48360655737706,19.2896174863388,22.226775956284154,25.0,43.83879781420765,31.161202185792348,11.999010707166807,30.19637764370178
14.0,18.0,55.0,5.0,11.0,28.0,13699.99219011621,4664.605115530124,1173.0197936824138,4998.222039430613,2864.145241473062,2320.5221540181215,372.8168634494005,43.01912568306011,48.66120218579235,8.319672131147541,58.032786885245905,19.385245901639344,22.581967213114755,24.972677595628415,45.38251366120218,29.6448087431694,12.067908278475418,30.209692459208753
14.0,18.0,55.0,5.0,11.0,30.0,13785.217655804101,4772.987880034061,1166.0074886553257,4982.07704564165,2864.145241473062,2336.9267081985786,377.28553363036934,43.08743169398907,49.071038251366126,7.841530054644809,58.01912568306011,19.439890710382514,22.540983606557376,24.972677595628415,45.86065573770492,29.166666666666668,11.94945151413168,30.203068338690095
14.0,18.0,55.0,5.0,11.0,32.0,13891.944650550142,4891.179974540386,1163.9784909247603,4972.640943611935,2864.145241473062,2353.1411854682237,378.96766503722745,43.0327868852459,49.59016393442623,7.377049180327869,57.99180327868852,19.494535519125684,22.51366120218579,25.013661202185794,46.32513661202186,28.66120218579235,12.085324716141617,30.226982901098822
14.0,18.0,55.0,5.0,13.0,28.0,13699.99219011621,4664.605115530124,1173.0197936824138,4998.222039430613,2864.145241473062,2320.5221540181215,372.8168634494005,43.01912568306011,48.66120218579235,8.319672131147541,58.032786885245905,19.385245901639344,22.581967213114755,24.972677595628415,45.38251366120218,29.6448087431694,12.067908278475418,30.209692459208753
14.0,18.0,55.0,5.0,13.0,30.0,13785.217655804101,4772.987880034061,1166.0074886553257,4982.07704564165,2864.145241473062,2336.9267081985786,377.28553363036934,43.08743169398907,49.071038251366126,7.841530054644809,58.01912568306011,19.439890710382514,22.540983606557376,24.972677595628415,45.86065573770492,29.166666666666668,11.94945151413168,30.203068338690095
14.0,18.0,55.0,5.0,13.0,32.0,13891.944650550142,4891.179974540386,1163.9784909247603,4972.640943611935,2864.145241473062,2353.1411854682237,378.96766503722745,43.0327868852459,49.59016393442623,7.377049180327869,57.99180327868852,19.494535519125684,22.51366120218579,25.013661202185794,46.32513661202186,28.66120218579235,12.085324716141617,30.226982901098822
14.0,18.0,55.0,5.0,15.0,28.0,13699.99219011621,4664.605115530124,1173.0197936824138,4998.222039430613,2864.145241473062,2320.5221540181215,372.8168634494005,43.01912568306011,48.66120218579235,8.319672131147541,58.032786885245905,19.385245901639344,22.581967213114755,24.972677595628415,45.38251366120218,29.6448087431694,12.067908278475418,30.209692459208753
14.0,18.0,55.0,5.0,15.0,30.0,13785.217655804101,4772.987880034061,1166.0074886553257,4982.07704564165,2864.145241473062,2336.9267081985786,377.28553363036934,43.08743169398907,49.071038251366126,7.841530054644809,58.01912568306011,19.439890710382514,22.540983606557376,24.972677595628415,45.86065573770492,29.166666666666668,11.94945151413168,30.203068338690095
